index,level0,duration0_us,level1,duration1_us
0,0,505,1,357
1,0,509,1,356
2,0,507,1,360
3,0,502,1,364
4,0,499,1,390
5,0,475,1,25080
6,0,3467,1,1727
7,0,438,1,1295
8,0,437,1,428
9,0,439,1,429
10,0,437,1,428
11,0,437,1,1295
12,0,438,1,428
13,0,438,1,429
14,0,437,1,428
15,0,438,1,428
16,0,438,1,1294
17,0,439,1,428
18,0,438,1,1295
19,0,438,1,1293
20,0,438,1,428
21,0,438,1,1295
22,0,438,1,1294
23,0,438,1,1294
24,0,439,1,1293
25,0,439,1,1294
26,0,438,1,427
27,0,438,1,428
28,0,439,1,1294
29,0,438,1,428
30,0,438,1,428
31,0,438,1,429
32,0,437,1,429
33,0,438,1,429
34,0,437,1,429
35,0,437,1,428
36,0,438,1,428
37,0,438,1,428
38,0,438,1,429
39,0,437,1,1295
40,0,437,1,429
41,0,437,1,1295
42,0,438,1,428
43,0,437,1,429
44,0,439,1,427
45,0,438,1,1295
46,0,438,1,1293
47,0,438,1,428
48,0,439,1,428
49,0,438,1,428
50,0,438,1,428
51,0,438,1,428
52,0,439,1,428
53,0,437,1,430
54,0,436,1,429
55,0,438,1,428
56,0,438,1,428
57,0,439,1,427
58,0,438,1,429
59,0,437,1,428
60,0,439,1,427
61,0,439,1,428
62,0,438,1,427
63,0,438,1,1295
64,0,438,1,1295
65,0,437,1,1295
66,0,437,1,428
67,0,439,1,1294
68,0,437,1,430
69,0,437,1,1294
70,0,438,1,1294
71,0,439,1,2743
72,0,3463,1,1727
73,0,439,1,1294
74,0,438,1,427
75,0,439,1,428
76,0,438,1,428
77,0,438,1,1294
78,0,438,1,429
79,0,437,1,428
80,0,438,1,428
81,0,438,1,429
82,0,438,1,1294
83,0,438,1,428
84,0,437,1,1295
85,0,438,1,1294
86,0,438,1,429
87,0,438,1,1293
88,0,439,1,1294
89,0,439,1,1293
90,0,438,1,1295
91,0,438,1,1293
92,0,439,1,428
93,0,438,1,428
94,0,438,1,1294
95,0,438,1,429
96,0,437,1,428
97,0,438,1,429
98,0,438,1,428
99,0,437,1,429
100,0,438,1,428
101,0,438,1,428
102,0,438,1,428
103,0,438,1,428
104,0,438,1,428
105,0,439,1,427
106,0,438,1,1295
107,0,438,1,427
108,0,440,1,427
109,0,438,1,429
110,0,437,1,428
111,0,439,1,1294
112,0,438,1,428
113,0,438,1,428
114,0,438,1,428
115,0,438,1,428
116,0,437,1,429
117,0,438,1,428
118,0,439,1,427
119,0,439,1,428
120,0,438,1,427
121,0,439,1,428
122,0,438,1,428
123,0,438,1,428
124,0,438,1,428
125,0,438,1,1294
126,0,438,1,428
127,0,439,1,427
128,0,439,1,427
129,0,439,1,427
130,0,439,1,428
131,0,439,1,1293
132,0,439,1,427
133,0,439,1,427
134,0,439,1,1294
135,0,438,1,1293
136,0,439,1,428
137,0,439,1,2743
138,0,3463,1,1727
139,0,439,1,1293
140,0,439,1,427
141,0,439,1,427
142,0,439,1,427
143,0,440,1,1292
144,0,439,1,428
145,0,439,1,427
146,0,438,1,428
147,0,439,1,427
148,0,439,1,1293
149,0,439,1,428
150,0,438,1,1293
151,0,440,1,1293
152,0,438,1,429
153,0,438,1,1293
154,0,439,1,1294
155,0,438,1,1294
156,0,439,1,1293
157,0,439,1,1293
158,0,439,1,427
159,0,439,1,427
160,0,439,1,1294
161,0,438,1,427
162,0,440,1,427
163,0,439,1,427
164,0,439,1,427
165,0,439,1,427
166,0,439,1,428
167,0,438,1,427
168,0,439,1,428
169,0,438,1,428
170,0,439,1,427
171,0,438,1,428
172,0,439,1,427
173,0,439,1,427
174,0,440,1,427
175,0,438,1,427
176,0,440,1,427
177,0,439,1,427
178,0,438,1,428
179,0,439,1,427
180,0,439,1,427
181,0,439,1,427
182,0,439,1,1294
183,0,438,1,1294
184,0,438,1,1294
185,0,438,1,428
186,0,439,1,427
187,0,439,1,427
188,0,439,1,427
189,0,440,1,1292
190,0,439,1,427
191,0,440,1,426
192,0,439,1,1294
193,0,439,1,427
194,0,440,1,427
195,0,438,1,427
196,0,439,1,427
197,0,440,1,427
198,0,439,1,427
199,0,439,1,427
200,0,439,1,427
201,0,439,1,428
202,0,438,1,427
203,0,439,1,427
204,0,440,1,427
205,0,439,1,427
206,0,439,1,427
207,0,439,1,1293
208,0,440,1,426
209,0,439,1,1293
210,0,440,1,426
211,0,440,1,1292
212,0,440,1,1292
213,0,441,1,1292
214,0,439,1,1293
215,0,439,1,428
216,0,439,1,426
217,0,439,1,427
218,0,440,1,426
219,0,439,1,427
220,0,439,1,427
221,0,440,1,426
222,0,440,1,426
223,0,439,1,427
224,0,440,1,426
225,0,440,1,427
226,0,440,1,425
227,0,441,1,426
228,0,440,1,1292
229,0,440,1,1292
230,0,441,1,425
231,0,440,1,427
232,0,440,1,426
233,0,439,1,427
234,0,439,1,427
235,0,440,1,426
236,0,439,1,427
237,0,440,1,427
238,0,439,1,427
239,0,439,1,427
240,0,439,1,1293
241,0,439,1,1293
242,0,439,1,427
243,0,440,1,426
244,0,440,1,427
245,0,438,1,427
246,0,440,1,427
247,0,439,1,426
248,0,441,1,426
249,0,439,1,427
250,0,440,1,426
251,0,440,1,426
252,0,440,1,426
253,0,440,1,427
254,0,439,1,427
255,0,439,1,427
